seqnames	start	end	width	strand	name	chromROM	other_name	fid	chromBY	startn	endn	startnSY	endnSY	chromSY	chr	startsc1	endsc1	othernames	status	newname	rif1_Hafner	rif1RBM	fkh1fkh2_Knott	ctf19_Natsume
CP026300.1	623404	623620	217	+	ARS1218	chrXII	ARS1218	532	CP026300.1	623404	623620	4065726	4065942	CP029160.1	chr12	602938	603155	proARS1218	Confirmed	ARS1218	NA	NA	act	null
CP026300.1	626889	628092	1204	+	Dubious_chrXII_19	chrXII	NA	533	CP026300.1	626889	628092	4069211	4070414	CP029160.1	chr12	606423	607627	NA	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	632965	642964	10000	+	Dubious_chrXII_20	chrXII	NA	534	CP026300.1	632965	642964	4075288	4085287	CP029160.1	chr12	612500	622500	NA	Dubious	Dubious_chrXII	NA	NA	null	null
CP026300.1	643137	643587	451	+	ARS1219	chrXII	ARS1219	535	CP026300.1	643137	643587	4085460	4085910	CP029160.1	chr12	622672	623123	proARS1219	Confirmed	ARS1219	NA	NA	null	null
CP026300.1	657477	660220	2744	+	Dubious_chrXII_21	chrXII	NA	536	CP026300.1	657477	660220	4099801	4102544	CP029160.1	chr12	637013	639757	NA	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	665400	665887	488	+	ARS1219.7	chrXII	ARS1219.7	537	CP026300.1	665400	665887	4107725	4108213	CP029160.1	chr12	644937	645426	NA	Confirmed	ARS1219.7	NA	NA	rep	null
CP026300.1	680284	680532	249	+	ARS1220	chrXII	ARS1220	538	CP026300.1	680284	680532	4122611	4122859	CP029160.1	chr12	659823	660072	proARS1220	Confirmed	ARS1220	null	null	null	null
CP026300.1	707710	708197	488	+	ARS1220.5	chrXII	ARS1220.5	539	CP026300.1	707710	708197	4150037	4150525	CP029160.1	chr12	687249	687738	NA	Confirmed	ARS1220.5	NA	NA	null	null
CP026300.1	740743	742376	1634	+	Dubious_chrXII_22	chrXII	proARS1221	540	CP026300.1	740743	742376	4183072	4184705	CP029160.1	chr12	720284	721918	proARS1221	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	750733	751289	557	+	ARS1222	chrXII	ARS1222	541	CP026300.1	750733	751289	4193063	4193619	CP029160.1	chr12	730275	730832	proARS1222	Confirmed	ARS1222	NA	NA	act	null
CP026300.1	765399	765635	237	+	ARS1223	chrXII	ARS1223	542	CP026300.1	765399	765635	4207730	4207966	CP029160.1	chr12	744942	745179	proARS1223	Confirmed	ARS1223	null	null	act	null
CP026300.1	768832	769990	1159	+	Dubious_chrXII_23	chrXII	proARS1224	543	CP026300.1	768832	769990	4211163	4212321	CP029160.1	chr12	748375	749534	proARS1224	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	789439	791589	2151	+	Dubious_chrXII_24	chrXII	proARS1225	544	CP026300.1	789439	791589	4231770	4233920	CP029160.1	chr12	768982	771133	proARS1225	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	806046	807374	1329	+	Dubious_chrXII_25	chrXII	NA	545	CP026300.1	806046	807374	4248377	4249705	CP029160.1	chr12	785588	786917	NA	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	814477	814725	249	+	ARS1226	chrXII	ARS1226	546	CP026300.1	814477	814725	4256809	4257057	CP029160.1	chr12	794020	794269	proARS1226	Confirmed	ARS1226	act	null	rep	null
CP026300.1	826520	827243	724	+	Dubious_chrXII_26	chrXII	NA	547	CP026300.1	826520	827243	4268852	4269575	CP029160.1	chr12	806063	806787	NA	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	848295	848723	429	+	ARS1227	chrXII	ARS1227	548	CP026300.1	848295	848723	4290627	4291055	CP029160.1	chr12	821907	822336	proARS1227	Confirmed	ARS1227	null	null	rep	null
CP026300.1	864492	865625	1134	+	Dubious_chrXII_27	chrXII	NA	549	CP026300.1	864492	865625	4306824	4307957	CP029160.1	chr12	838103	839237	NA	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	875019	890018	15000	+	Dubious_chrXII_28	chrXII	NA	550	CP026300.1	875019	890018	4317351	4332350	CP029160.1	chr12	848630	863630	NA	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	892026	907024	14999	+	Dubious_chrXII_29	chrXII	NA	551	CP026300.1	892026	907024	4334358	4349356	CP029160.1	chr12	865637	880637	NA	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	914959	915199	241	+	ARS1227.5	chrXII	ARS1227.5	552	CP026300.1	914959	915199	4357291	4357531	CP029160.1	chr12	888569	888810	ARS1238	Confirmed	ARS1227.5	null	null	rep	null
CP026300.1	945690	947883	2194	+	Dubious_chrXII_30	chrXII	proARS1228	553	CP026300.1	945690	947883	4388022	4390215	CP029160.1	chr12	919299	921493	proARS1228	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	954444	954932	489	+	ARS1229	chrXII	ARS1229	554	CP026300.1	954444	954932	4396776	4397264	CP029160.1	chr12	928051	928540	proARS1229	Confirmed	ARS1229	null	null	rep	null
CP026300.1	956781	957953	1173	+	Dubious_chrXII_31	chrXII	proARS1230	555	CP026300.1	956781	957953	4399113	4400285	CP029160.1	chr12	930388	931561	proARS1230	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	974301	974750	450	+	ARS1231	chrXII	ARS1331	556	CP026300.1	974301	974750	4416634	4417083	CP029160.1	chr12	947908	948358	proARS1231	Confirmed	ARS1231	null	null	null	null
CP026300.1	998594	1008593	10000	+	Dubious_chrXII_32	chrXII	NA	557	CP026300.1	998594	1008593	4440927	4450926	CP029160.1	chr12	972200	982200	NA	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026300.1	1033574	1033863	290	+	ARS1232	chrXII	ARS1232	558	CP026300.1	1033574	1033863	4475907	4476196	CP029160.1	chr12	1007180	1007470	proARS1232	Confirmed	ARS1232	NA	NA	null	null
CP026300.1	1040187	1040414	228	+	ARS1233	chrXII	ARS1233	559	CP026300.1	1040187	1040414	4482520	4482747	CP029160.1	chr12	1013789	1014017	proARS1233	Confirmed	ARS1233	NA	NA	null	null
CP026300.1	1042702	1049700	6999	+	Likely_chrXII_2	chrXII	ARSXII_1020	560	CP026300.1	1042702	1049700	4485035	4492034	CP029160.1	chr12	1016304	1023304	NA	Likely	Likely_chrXII	NA	NA	NA	null
CP026300.1	1050364	1050603	240	+	ARS1234	chrXII	ARS1234	561	CP026300.1	1050364	1050603	4492698	4492937	CP029160.1	chr12	1023967	1024207	proARS1234	Confirmed	ARS1234	null	NA	rep	null
CP026300.1	1069192	1070345	1154	+	Likely_chrXII_3	chrXII	ARSXII_1043	562	CP026300.1	1069192	1070345	4511528	4512681	CP029160.1	chr12	1042798	1043952	NA	Likely	Likely_chrXII	NA	NA	null	null
CP026300.1	1078698	1085697	7000	+	Likely_chrXII_4	chrXII	ARSXII_1056	563	CP026300.1	1078698	1085645	4521034	4527981	CP029160.1	chr12	1052304	1059304	NA	Likely	Likely_chrXII	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXII_1	chrXII	NA	NA	NA	NA	NA	NA	NA	NA	chr12	23	2077	NA	Likely	Likely_chrXII	NA	NA	NA	null
NA	NA	NA	NA	NA	Dubious_chrXII_1	chrXII	NA	NA	NA	NA	NA	NA	NA	NA	chr12	5107	7993	NA	Dubious	Dubious_chrXII	NA	NA	NA	null
NA	NA	NA	NA	NA	Dubious_chrXII_2	chrXII	NA	NA	NA	NA	NA	NA	NA	NA	chr12	10642	13971	proARS1201	Dubious	Dubious_chrXII	NA	NA	NA	null
NA	NA	NA	NA	NA	ARS1235	chrXII	NA	NA	NA	NA	NA	NA	NA	NA	chr12	1059486	1059919	proARS1235	Confirmed	ARS1235	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXII_5	chrXII	NA	NA	NA	NA	NA	NA	NA	NA	chr12	1062398	1065752	proARS1236	Likely	Likely_chrXII	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXII_6	chrXII	NA	NA	NA	NA	NA	NA	NA	NA	chr12	1070198	1071952	proARS1237	Likely	Likely_chrXII	NA	NA	NA	null
NA	NA	NA	NA	NA	Dubious_chrXII_33	chrXII	NA	NA	NA	NA	NA	NA	NA	NA	chr12	1077198	1078102	NA	Dubious	Dubious_chrXII	NA	NA	NA	null
CP026291.1	8773	10679	1907	+	Likely_chrXIII_3	chrXIII	proARS1302	622	CP026291.1	9301	10679	2530061	2531439	CP029160.1	chr13	8791	10699	proARS1302	Likely	Likely_chrXIII	NA	NA	NA	null
CP026291.1	23833	25671	1839	+	Dubious_chrXIII_1	chrXIII	NA	623	CP026291.1	23833	25671	2544593	2546431	CP029160.1	chr13	23852	25691	NA	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	31666	31913	248	+	ARS1303	chrXIII	ARS1303	624	CP026291.1	31666	31913	2552429	2552676	CP029160.1	chr13	31687	31935	proARS1303	Confirmed	ARS1303	rep	act	act	null
CP026291.1	39901	40333	433	+	ARS1304	chrXIII	ARS1304	625	CP026291.1	39901	40333	2560664	2561096	CP029160.1	chr13	39922	40355	proARS1304	Confirmed	ARS1304	NA	NA	NA	null
CP026291.1	44645	45659	1015	+	Likely_chrXIII_4	chrXIII	ARSXIII_45	626	CP026291.1	44645	45659	2565408	2566422	CP029160.1	chr13	44666	45681	NA	Likely	Likely_chrXIII	NA	NA	NA	null
CP026291.1	49624	50119	496	+	ARS1304.5	chrXIII	ARS1304.5	627	CP026291.1	49624	50119	2570387	2570882	CP029160.1	chr13	49645	50141	NA	Confirmed	ARS1304.5	NA	NA	NA	null
CP026291.1	50236	65235	15000	+	Dubious_chrXIII_2	chrXIII	NA	628	CP026291.1	50236	65235	2570999	2585998	CP029160.1	chr13	50257	65257	NA	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	73853	74351	499	+	ARS1304.7	chrXIII	ARS1304.7	629	CP026291.1	73853	74351	2594616	2595114	CP029160.1	chr13	73874	74373	NA	Confirmed	ARS1304.7	NA	NA	NA	null
CP026291.1	94183	94429	247	+	ARS1305	chrXIII	ARS1305	630	CP026291.1	94183	94429	2614955	2615201	CP029160.1	chr13	94216	94463	proARS1305	Confirmed	ARS1305	null	null	null	null
CP026291.1	111809	112977	1169	+	Dubious_chrXIII_3	chrXIII	proARS1306	631	CP026291.1	111809	112977	2632583	2633751	CP029160.1	chr13	111844	113013	proARS1306	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	137264	137512	249	+	ARS1307	chrXIII	ARS1307	632	CP026291.1	137264	137512	2658038	2658286	CP029160.1	chr13	137299	137548	proARS1307	Confirmed	ARS1307	null	null	act	null
CP026291.1	158810	159242	433	+	ARS1307.5	chrXIII	ARS1307.5	633	CP026291.1	158810	159242	2679585	2680017	CP029160.1	chr13	158846	159279	NA	Confirmed	ARS1307.5	NA	NA	rep	null
CP026291.1	183754	183997	244	+	ARS1308	chrXIII	ARS1308	634	CP026291.1	183754	183997	2704529	2704772	CP029160.1	chr13	183793	184037	proARS1308	Confirmed	ARS1308	null	null	act	null
CP026291.1	203543	213691	10149	+	Dubious_chrXIII_4	chrXIII	NA	635	CP026291.1	203543	213691	2724318	2734466	CP029160.1	chr13	198000	208000	NA	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	232714	233177	464	+	Likely_chrXIII_5	chrXIII	ARSXIII_227	636	CP026291.1	232714	233177	2753490	2753953	CP029160.1	chr13	227023	227487	NA	Likely	Likely_chrXIII	null	act	rep	null
CP026291.1	268751	268984	234	+	ARS1309	chrXIII	ARS1309	637	CP026291.1	268751	268984	2789528	2789761	CP029160.1	chr13	263062	263296	proARS1309	Confirmed	ARS1309	null	null	null	act
CP026291.1	273912	275675	1764	+	Likely_chrXIII_6	chrXIII	ARSXIII_269	638	CP026291.1	274492	275675	2794478	2795661	CP029160.1	chr13	268223	269987	NA	Likely	Likely_chrXIII	null	null	NA	act
CP026291.1	283654	284363	710	+	Dubious_chrXIII_5	chrXIII	ARSXII_278	639	CP026291.1	283654	284363	2803640	2804349	CP029160.1	chr13	277965	278675	NA	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	292472	292756	285	+	ARS1310	chrXIII	ARS1310	640	CP026291.1	292472	292756	2812458	2812742	CP029160.1	chr13	286782	287067	proARS1310	Confirmed	ARS1310	null	null	act	null
CP026291.1	294893	296237	1345	+	Likely_chrXIII_7	chrXIII	proARS1311	641	CP026291.1	294893	296237	2814879	2816223	CP029160.1	chr13	289203	290548	proARS1311	Likely	Likely_chrXIII	null	null	NA	null
CP026291.1	311482	326481	15000	+	Dubious_chrXIII_6	chrXIII	NA	642	CP026291.1	311482	326481	2831468	2846467	CP029160.1	chr13	305792	320792	NA	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	345102	346065	964	+	Dubious_chrXIII_7	chrXIII	NA	643	CP026291.1	345102	346065	2865089	2866052	CP029160.1	chr13	339413	340377	NA	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	347002	347895	894	+	Likely_chrXIII_8	chrXIII	ARSXIII_342	644	CP026291.1	347002	347895	2866989	2867882	CP029160.1	chr13	341313	342207	NA	Likely	Likely_chrXIII	NA	NA	NA	null
CP026291.1	376664	376908	245	+	ARS1312	chrXIII	ARS1312	645	CP026291.1	376664	376908	2896652	2896896	CP029160.1	chr13	370976	371221	proARS1312	Confirmed	ARS1312	null	null	act	null
CP026291.1	377705	378883	1179	+	Dubious_chrXIII_8	chrXIII	proARS1313	646	CP026291.1	377705	378883	2897693	2898871	CP029160.1	chr13	372017	373196	proARS1313	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	400485	401684	1200	+	Dubious_chrXIII_9	chrXIII	NA	647	CP026291.1	400485	401684	2920474	2921673	CP029160.1	chr13	394800	396000	NA	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	422058	423811	1754	+	Dubious_chrXIII_10	chrXIII	NA	648	CP026291.1	422058	423811	2942047	2943800	CP029160.1	chr13	416373	418127	NA	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	426114	427313	1200	+	Likely_chrXIII_9	chrXIII	proARS1314	649	CP026291.1	426114	427313	2946103	2947302	CP029160.1	chr13	420429	421629	proARS1314	Likely	Likely_chrXIII	NA	NA	null	null
CP026291.1	438536	439031	496	+	ARS1315	chrXIII	ARS1315	650	CP026291.1	438536	439031	2958525	2959020	CP029160.1	chr13	432851	433347	proARS1315	Confirmed	ARS1315	null	null	null	null
CP026291.1	473861	474151	291	+	ARS1316	chrXIII	ARS1316	651	CP026291.1	473861	474151	2993851	2994141	CP029160.1	chr13	468177	468468	proARS1316	Confirmed	ARS1316	null	null	null	null
CP026291.1	482788	484482	1695	+	Dubious_chrXIII_11	chrXIII	proARS1317	652	CP026291.1	482788	484482	3002779	3004473	CP029160.1	chr13	477105	478800	proARS1317	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	485916	489319	3404	+	Likely_chrXIII_10	chrXIII	ARSXIII_482	653	CP026291.1	485916	489319	3005907	3009310	CP029160.1	chr13	480233	483637	NA	Likely	Likely_chrXIII	NA	NA	null	null
CP026291.1	495632	497641	2010	+	Dubious_chrXIII_12	chrXIII	proARS1318	654	CP026291.1	495632	497641	3015624	3017633	CP029160.1	chr13	489950	491960	proARS1318	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	509028	509768	741	+	ARS1319	chrXIII	ARS1319	655	CP026291.1	509028	509768	3029020	3029760	CP029160.1	chr13	503346	504087	proARS1319	Confirmed	ARS1319	null	rep	null	null
CP026291.1	541277	541524	248	+	ARS1320	chrXIII	ARS1320	656	CP026291.1	541277	541524	3061269	3061516	CP029160.1	chr13	535595	535843	proARS1320	Confirmed	ARS1320	null	null	act	null
CP026291.1	548062	549158	1097	+	Dubious_chrXIII_13	chrXIII	proARS1321	657	CP026291.1	548062	549158	3068054	3069150	CP029160.1	chr13	542380	543477	proARS1321	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	560074	560431	358	+	ARS1322	chrXIII	ARS1322	658	CP026291.1	560074	560431	3080066	3080423	CP029160.1	chr13	554392	554750	proARS1322	Confirmed	ARS1322	NA	NA	null	null
CP026291.1	573809	574777	969	+	Likely_chrXIII_11	chrXIII	ARSXIII_569	659	CP026291.1	573809	574777	3093800	3094768	CP029160.1	chr13	568128	569097	NA	Likely	Likely_chrXIII	NA	NA	null	null
CP026291.1	575181	583179	7999	+	Likely_chrXIII_12	chrXIII	ARSXIII_574	660	CP026291.1	575181	583179	3095172	3103171	CP029160.1	chr13	569500	577500	NA	Likely	Likely_chrXIII	NA	NA	NA	null
CP026291.1	616950	617164	215	+	ARS1323	chrXIII	ARS1323	661	CP026291.1	616950	617164	3136945	3137159	CP029160.1	chr13	611273	611488	proARS1323	Confirmed	ARS1323	null	null	act	null
CP026291.1	640155	640389	235	+	ARS1324	chrXIII	ARS1324	662	CP026291.1	640155	640389	3160150	3160384	CP029160.1	chr13	634479	634714	proARS1324	Confirmed	ARS1324	NA	NA	null	null
CP026291.1	654983	655226	244	+	ARS1325	chrXIII	ARS1325	663	CP026291.1	654983	655226	3174978	3175221	CP029160.1	chr13	649307	649551	proARS1325	Confirmed	ARS1325	null	null	act	null
CP026291.1	694442	694896	455	+	ARS1326	chrXIII	ARS1326	664	CP026291.1	694442	694896	3214434	3214888	CP029160.1	chr13	688766	689221	proARS1326	Confirmed	ARS1326	null	null	rep	null
CP026291.1	729250	736249	7000	+	Likely_chrXIII_13	chrXIII	ARSXIII_727	665	CP026291.1	729250	736249	3249242	3256241	CP029160.1	chr13	723574	730574	NA	Likely	Likely_chrXIII	null	null	NA	null
CP026291.1	763898	764145	248	+	ARS1327	chrXIII	ARS1327	666	CP026291.1	763898	764145	3283889	3284136	CP029160.1	chr13	758222	758470	proARS1327	Confirmed	ARS1327	null	null	null	null
CP026291.1	764750	771749	7000	+	Likely_chrXIII_14	chrXIII	ARSXIII_763	667	CP026291.1	764750	771749	3284741	3291740	CP029160.1	chr13	759074	766074	NA	Likely	Likely_chrXIII	null	null	NA	null
CP026291.1	778305	778552	248	+	ARS1328	chrXIII	ARS1328	668	CP026291.1	778305	778552	3298296	3298544	CP029160.1	chr13	772629	772878	proARS1328	Confirmed	ARS1328	NA	NA	rep	null
CP026291.1	784532	799530	14999	+	Dubious_chrXIII_14	chrXIII	NA	669	CP026291.1	784532	799530	3304524	3319523	CP029160.1	chr13	778857	793857	NA	Dubious	Dubious_chrXIII	NA	NA	NA	null
CP026291.1	810789	811010	222	+	ARS1329	chrXIII	ARS1329	670	CP026291.1	810789	811010	3330782	3331003	CP029160.1	chr13	805116	805338	proARS1329	Confirmed	ARS1329	NA	NA	null	null
CP026291.1	821014	821239	226	+	ARS1330	chrXIII	ARS1330	671	CP026291.1	821014	821239	3341007	3341232	CP029160.1	chr13	815341	815567	proARS1330	Confirmed	ARS1330	null	null	act	null
CP026291.1	842495	843838	1344	+	Likely_chrXIII_15	chrXIII	proARS1331	672	CP026291.1	842495	843838	3362489	3363832	CP029160.1	chr13	836823	838167	proARS1331	Likely	Likely_chrXIII	NA	NA	null	null
CP026291.1	870960	871354	395	+	ARS1331.5	chrXIII	ARS1331.5	673	CP026291.1	870960	871354	3390953	3391347	CP029160.1	chr13	865288	865683	NA	Confirmed	ARS1331.5	NA	NA	NA	null
CP026291.1	884291	884786	496	+	ARS1331.7	chrXIII	ARS1331.7	674	CP026291.1	884291	884786	3404284	3404779	CP029160.1	chr13	878619	879115	NA	Confirmed	ARS1331.7	NA	NA	null	null
CP026291.1	903476	903711	236	+	ARS1332	chrXIII	ARS1332	675	CP026291.1	903476	903711	3423469	3423704	CP029160.1	chr13	897804	898040	proARS1332	Confirmed	ARS1332	null	act	act	null
NA	NA	NA	NA	NA	Likely_chrXIII_1	chrXIII	NA	NA	NA	NA	NA	NA	NA	NA	chr13	23	1261	NA	Likely	Likely_chrXIII	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXIII_2	chrXIII	NA	NA	NA	NA	NA	NA	NA	NA	chr13	4983	7702	proARS1301	Likely	Likely_chrXIII	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXIII_16	chrXIII	NA	NA	NA	NA	NA	NA	NA	NA	chr13	918073	919137	proARS1333	Likely	Likely_chrXIII	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXIII_17	chrXIII	NA	NA	NA	NA	NA	NA	NA	NA	chr13	922023	924397	proARS1335	Likely	Likely_chrXIII	NA	NA	NA	null
CP026293.1	28774	29005	232	+	ARS1405	chrXIV	proARS1405	569	CP026293.1	28774	29005	1779907	1780138	CP029160.1	chr14	28467	28699	proARS1405	Confirmed	ARS1405	rep	NA	NA	null
CP026293.1	29063	44062	15000	+	Dubious_chrXIV_1	chrXIV	NA	570	CP026293.1	29063	44062	1780196	1795193	CP029160.1	chr14	28756	43756	NA	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	61904	62200	297	+	ARS1406	chrXIV	ARS1406	571	CP026293.1	61904	62200	1813035	1813331	CP029160.1	chr14	61597	61894	proARS1406	Confirmed	ARS1406	null	null	rep	null
CP026293.1	84603	85312	710	+	Likely_chrXIV_4	chrXIV	ARSXIV_85	572	CP026293.1	84603	85312	1835734	1836443	CP029160.1	chr14	84295	85005	NA	Likely	Likely_chrXIV	null	act	NA	null
CP026293.1	89836	90109	274	+	ARS1407	chrXIV	ARS1407	573	CP026293.1	89836	90109	1840967	1841240	CP029160.1	chr14	89528	89802	proARS1407	Confirmed	ARS1407	null	act	null	null
CP026293.1	94607	96028	1422	+	Dubious_chrXIV_2	chrXIV	proARS1408	574	CP026293.1	94607	96028	1845738	1847159	CP029160.1	chr14	94299	95721	proARS1408	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	96053	97268	1216	+	Dubious_chrXIV_3	chrXIV	proARS1409	575	CP026293.1	96053	97268	1847184	1848399	CP029160.1	chr14	95745	96961	proARS1409	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	111308	121307	10000	+	Likely_chrXIV_5	chrXIV	ARSXIV_116	576	CP026293.1	111308	121307	1862439	1872438	CP029160.1	chr14	111000	121000	NA	Likely	Likely_chrXIV	NA	NA	NA	null
CP026293.1	126796	127288	493	+	ARS1410	chrXIV	ARS1410	577	CP026293.1	126796	127288	1877927	1878419	CP029160.1	chr14	126488	126981	proARS1410	Confirmed	ARS1410	null	null	null	null
CP026293.1	136882	137591	710	+	Likely_chrXIV_6	chrXIV	ARSXIV_137	578	CP026293.1	136882	137591	1888013	1888722	CP029160.1	chr14	136575	137285	NA	Likely	Likely_chrXIV	NA	NA	NA	null
CP026293.1	151587	166586	15000	+	Dubious_chrXIV_4	chrXIV	NA	579	CP026293.1	151587	166586	1902718	1917717	CP029160.1	chr14	151280	166280	NA	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	169873	170110	238	+	ARS1411	chrXIV	ARS1411	580	CP026293.1	169873	170110	1921004	1921241	CP029160.1	chr14	169566	169804	proARS1411	Confirmed	ARS1411	null	null	null	null
CP026293.1	173091	188090	15000	+	Dubious_chrXIV_5	chrXIV	NA	581	CP026293.1	173091	188090	1924221	1939220	CP029160.1	chr14	172784	187784	NA	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	196362	196596	235	+	ARS1412	chrXIV	ARS1412	582	CP026293.1	196362	196596	1947492	1947727	CP029160.1	chr14	196055	196291	proARS1412	Confirmed	ARS1412	rep	null	rep	null
CP026293.1	234764	235963	1200	+	Dubious_chrXIV_6	chrXIV	NA	583	CP026293.1	234764	235963	1985895	1987094	CP029160.1	chr14	234458	235658	NA	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	250565	250811	247	+	ARS1413	chrXIV	ARS1413	584	CP026293.1	250565	250811	2001696	2001942	CP029160.1	chr14	250259	250506	proARS1413	Confirmed	ARS1413	null	null	rep	null
CP026293.1	252689	254452	1764	+	Likely_chrXIV_7	chrXIV	ARSXIV_253	585	CP026293.1	252689	254452	2003820	2005583	CP029160.1	chr14	252383	254147	NA	Likely	Likely_chrXIV	null	null	NA	null
CP026293.1	280184	280416	233	+	ARS1414	chrXIV	ARS1414	586	CP026293.1	280184	280416	2031315	2031547	CP029160.1	chr14	279875	280108	proARS1414	Confirmed	ARS1414	null	null	rep	null
CP026293.1	322221	322513	293	+	ARS1415	chrXIV	ARS1415	587	CP026293.1	322221	322513	2073353	2073645	CP029160.1	chr14	321917	322210	proARS1415	Confirmed	ARS1415	null	null	act	null
CP026293.1	324855	326067	1213	+	Likely_chrXIV_8	chrXIV	proARS1416	588	CP026293.1	324855	326067	2075987	2077199	CP029160.1	chr14	324551	325764	proARS1416	Likely	Likely_chrXIV	null	null	NA	null
CP026293.1	343267	344420	1154	+	Likely_chrXIV_9	chrXIV	ARSXIV_344	589	CP026293.1	343267	344420	2094399	2095552	CP029160.1	chr14	342963	344117	NA	Likely	Likely_chrXIV	NA	NA	null	null
CP026293.1	352813	353299	487	+	ARS1311.7	chrXIV	ARS1311.7	590	CP026293.1	352813	353299	2103945	2104431	CP029160.1	chr14	352509	352996	NA	Confirmed	ARS1311.7	NA	NA	rep	null
CP026293.1	357519	358228	710	+	Likely_chrXIV_10	chrXIV	ARSXIV_358	591	CP026293.1	357519	358228	2108652	2109361	CP029160.1	chr14	357215	357925	NA	Likely	Likely_chrXIV	NA	NA	NA	null
CP026293.1	359049	359761	713	+	Likely_chrXIV_11	chrXIV	ARSXIV_359	592	CP026293.1	359049	359761	2110182	2110894	CP029160.1	chr14	358745	359455	NA	Likely	Likely_chrXIV	NA	NA	NA	null
CP026293.1	412570	412799	230	+	ARS1417	chrXIV	ARS1417	593	CP026293.1	412570	412799	2163703	2163932	CP029160.1	chr14	412263	412493	proARS1417	Confirmed	ARS1417	null	null	rep	null
CP026293.1	416043	417242	1200	+	Likely_chrXIV_12	chrXIV	proARS1418	594	CP026293.1	416043	417242	2167175	2168374	CP029160.1	chr14	415731	416931	proARS1418	Likely	Likely_chrXIV	null	null	NA	null
CP026293.1	431281	438280	7000	+	Dubious_chrXIV_7	chrXIV	NA	595	CP026293.1	431281	438280	2182413	2189412	CP029160.1	chr14	430969	437969	NA	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	449656	449900	245	+	ARS1419	chrXIV	ARS1419	596	CP026293.1	449656	449900	2200788	2201032	CP029160.1	chr14	449343	449588	proARS1419	Confirmed	ARS1419	null	rep	null	null
CP026293.1	452151	467150	15000	+	Dubious_chrXIV_8	chrXIV	NA	597	CP026293.1	452151	467150	2203283	2218282	CP029160.1	chr14	451838	466838	NA	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	499297	499541	245	+	ARS1420	chrXIV	ARS1420	598	CP026293.1	499297	499541	2250432	2250676	CP029160.1	chr14	498987	499232	proARS1420	Confirmed	ARS1420	null	null	rep	null
CP026293.1	513277	520276	7000	+	Likely_chrXIV_13	chrXIV	ARSXIV_516	599	CP026293.1	513277	520276	2264413	2271412	CP029160.1	chr14	512969	519969	NA	Likely	Likely_chrXIV	NA	NA	NA	null
CP026293.1	546274	546508	235	+	ARS1421	chrXIV	ARS1421	600	CP026293.1	546274	546508	2297410	2297644	CP029160.1	chr14	545966	546201	proARS1421	Confirmed	ARS1421	null	null	null	null
CP026293.1	551198	561197	10000	+	Likely_chrXIV_14	chrXIV	ARSXIV_556	601	CP026293.1	551198	561197	2302334	2312333	CP029160.1	chr14	550890	560890	NA	Likely	Likely_chrXIV	null	null	NA	null
